,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
646,0.02809731165568034,0.0008563779935248922,0.0009995301564534504,1.959614436775518e-06,0.005000000000000002,83,61,"{'learning_rate': 0.005000000000000002, 'max_depth': 83, 'n_estimators': 61}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
647,0.04142443339029948,0.013510040378353296,0.0006670951843261719,0.000471707528533926,0.005000000000000002,83,71,"{'learning_rate': 0.005000000000000002, 'max_depth': 83, 'n_estimators': 71}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
648,0.04050437609354655,0.002131465309267708,0.0014338493347167969,0.0003943084837347963,0.005000000000000002,83,81,"{'learning_rate': 0.005000000000000002, 'max_depth': 83, 'n_estimators': 81}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
649,0.03832395871480306,0.0023490531380436592,0.0026775201161702475,0.0019694252119047857,0.005000000000000002,83,91,"{'learning_rate': 0.005000000000000002, 'max_depth': 83, 'n_estimators': 91}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
650,0.04657475153605143,0.006575676517465447,0.0016634464263916016,0.00046837219120185014,0.005000000000000002,83,101,"{'learning_rate': 0.005000000000000002, 'max_depth': 83, 'n_estimators': 101}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
651,0.05551576614379883,0.007130507705847507,0.001514434814453125,0.0004173817140749488,0.005000000000000002,83,111,"{'learning_rate': 0.005000000000000002, 'max_depth': 83, 'n_estimators': 111}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
652,0.08219464619954427,0.017557780137490632,0.002001047134399414,5.840038639982171e-07,0.005000000000000002,83,121,"{'learning_rate': 0.005000000000000002, 'max_depth': 83, 'n_estimators': 121}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
653,0.06634561220804851,0.0017931281257538632,0.005633115768432617,0.0066012792343705315,0.005000000000000002,83,131,"{'learning_rate': 0.005000000000000002, 'max_depth': 83, 'n_estimators': 131}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
654,0.07996082305908203,0.012553869376395386,0.0020017623901367188,7.018852922382233e-07,0.005000000000000002,83,141,"{'learning_rate': 0.005000000000000002, 'max_depth': 83, 'n_estimators': 141}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
655,0.06512983640034993,0.0031120721775695632,0.0034377574920654297,0.004174990951309077,0.005000000000000002,83,151,"{'learning_rate': 0.005000000000000002, 'max_depth': 83, 'n_estimators': 151}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
656,0.08552368481953938,0.008365995197467162,0.001119057337443034,0.00016561247770257757,0.005000000000000002,83,161,"{'learning_rate': 0.005000000000000002, 'max_depth': 83, 'n_estimators': 161}",1.0,0.85,0.925,0.9250000000000002,0.061237243569579464,1,0.975,1.0,0.975,0.9833333333333334,0.011785113019775804
657,0.09484648704528809,0.011542315174012784,0.005410830179850261,0.005542845915382797,0.005000000000000002,83,171,"{'learning_rate': 0.005000000000000002, 'max_depth': 83, 'n_estimators': 171}",1.0,0.85,0.925,0.9250000000000002,0.061237243569579464,1,0.975,1.0,0.975,0.9833333333333334,0.011785113019775804
658,0.09223659833272298,0.010130203682533175,0.00235597292582194,0.00171569802368542,0.005000000000000002,83,181,"{'learning_rate': 0.005000000000000002, 'max_depth': 83, 'n_estimators': 181}",1.0,0.85,0.925,0.9250000000000002,0.061237243569579464,1,0.975,1.0,0.975,0.9833333333333334,0.011785113019775804
659,0.10086377461751302,0.014452861719859413,0.0032395521799723306,0.0024922897316099345,0.005000000000000002,83,191,"{'learning_rate': 0.005000000000000002, 'max_depth': 83, 'n_estimators': 191}",1.0,0.85,0.925,0.9250000000000002,0.061237243569579464,1,0.975,1.0,0.975,0.9833333333333334,0.011785113019775804
660,0.0032769044240315757,0.0003905609902583351,0.002186934153238932,0.0010547966017381456,0.005000000000000002,84,1,"{'learning_rate': 0.005000000000000002, 'max_depth': 84, 'n_estimators': 1}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
661,0.0071868896484375,0.0008600303336321893,0.0016676584879557292,0.00047165134277924473,0.005000000000000002,84,11,"{'learning_rate': 0.005000000000000002, 'max_depth': 84, 'n_estimators': 11}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
662,0.011726299921671549,0.0006727632229351343,0.001332680384318034,0.000472101390774474,0.005000000000000002,84,21,"{'learning_rate': 0.005000000000000002, 'max_depth': 84, 'n_estimators': 21}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.975,1.0,0.9625,0.9791666666666666,0.015590239111558084
663,0.016007502873738606,0.0009360906980292824,0.0007465680440266927,0.0005369432131096226,0.005000000000000002,84,31,"{'learning_rate': 0.005000000000000002, 'max_depth': 84, 'n_estimators': 31}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.975,1.0,0.9625,0.9791666666666666,0.015590239111558084
664,0.020855188369750977,0.0010065720122791014,0.001332998275756836,0.0004700216949061126,0.005000000000000002,84,41,"{'learning_rate': 0.005000000000000002, 'max_depth': 84, 'n_estimators': 41}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
665,0.026013612747192383,0.004172883981789463,0.0016662279764811199,0.00047266286712201297,0.005000000000000002,84,51,"{'learning_rate': 0.005000000000000002, 'max_depth': 84, 'n_estimators': 51}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
666,0.035196781158447266,0.004918185133999493,0.0016677379608154297,0.0004725507161096697,0.005000000000000002,84,61,"{'learning_rate': 0.005000000000000002, 'max_depth': 84, 'n_estimators': 61}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
667,0.03340593973795573,0.00237512906275198,0.001001278559366862,1.0721474936192862e-06,0.005000000000000002,84,71,"{'learning_rate': 0.005000000000000002, 'max_depth': 84, 'n_estimators': 71}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
668,0.039832512537638344,0.00894282673011525,0.003638744354248047,0.0024357757175274123,0.005000000000000002,84,81,"{'learning_rate': 0.005000000000000002, 'max_depth': 84, 'n_estimators': 81}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
669,0.04468226432800293,0.00821281761142557,0.001800219217936198,0.0007877779036959142,0.005000000000000002,84,91,"{'learning_rate': 0.005000000000000002, 'max_depth': 84, 'n_estimators': 91}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
670,0.04566280047098795,0.003089633151007479,0.0018371740976969402,0.0008470226707675277,0.005000000000000002,84,101,"{'learning_rate': 0.005000000000000002, 'max_depth': 84, 'n_estimators': 101}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
671,0.05209199587504069,0.0027344085674128656,0.0010117689768473308,0.0008306854194770277,0.005000000000000002,84,111,"{'learning_rate': 0.005000000000000002, 'max_depth': 84, 'n_estimators': 111}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
672,0.05524508158365885,0.007353839937566413,0.002096970876057943,0.0009366584191920349,0.005000000000000002,84,121,"{'learning_rate': 0.005000000000000002, 'max_depth': 84, 'n_estimators': 121}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
673,0.05778344472249349,0.00537317403936235,0.002774397532145182,0.0019853697622886383,0.005000000000000002,84,131,"{'learning_rate': 0.005000000000000002, 'max_depth': 84, 'n_estimators': 131}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
674,0.06986562410990398,0.0027262987978975755,0.002587397893269857,0.0015729695504564226,0.005000000000000002,84,141,"{'learning_rate': 0.005000000000000002, 'max_depth': 84, 'n_estimators': 141}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
675,0.09270008405049641,0.006525108916010561,0.003254969914754232,0.0025171524829420786,0.005000000000000002,84,151,"{'learning_rate': 0.005000000000000002, 'max_depth': 84, 'n_estimators': 151}",0.95,0.85,0.925,0.9083333333333332,0.04249182927993988,3321,0.9625,1.0,0.9625,0.975,0.017677669529663678
676,0.10130842526753743,0.009857797424690154,0.004078865051269531,0.0012325433486992004,0.005000000000000002,84,161,"{'learning_rate': 0.005000000000000002, 'max_depth': 84, 'n_estimators': 161}",1.0,0.85,0.925,0.9250000000000002,0.061237243569579464,1,0.975,1.0,0.975,0.9833333333333334,0.011785113019775804
